Year,Month,State,Group,Sub Group,Description,Rural,Urban,Combined,Status,
2017,June,Manipur,6,,Miscellaneous,24.61,2.08,18.10,F,
2017,July,ALL India,6,,Miscellaneous,3.88,2.59,3.28,F,
2017,July,Manipur,6,,Miscellaneous,23.83,1.99,17.63,F,
2017,August,ALL India,6,,Miscellaneous,4.43,3.25,3.85,F,
2017,August,Manipur,6,,Miscellaneous,22.53,2.96,16.97,F,
2017,September,ALL India,6,,Miscellaneous,4.32,3.32,3.83,F,
2017,September,Manipur,6,,Miscellaneous,22.14,3.21,16.80,F,
2017,October,ALL India,6,,Miscellaneous,3.98,2.98,3.48,F,
2017,October,Manipur,6,,Miscellaneous,19.93,2.68,15.13,F,
2017,November,ALL India,6,,Miscellaneous,4.44,2.97,3.72,F,
2017,November,Manipur,6,,Miscellaneous,16.84,2.76,13.07,F,
2017,December,ALL India,6,,Miscellaneous,4.43,3.05,3.79,F,
2017,December,Manipur,6,,Miscellaneous,14.69,2.84,11.60,F,
2018,January,ALL India,6,,Miscellaneous,4.50,3.03,3.78,F,
2018,January,Manipur,6,,Miscellaneous,15.11,3.08,11.97,F,
2018,February,ALL India,6,,Miscellaneous,4.33,3.35,3.85,F,
2018,February,Manipur,6,,Miscellaneous,16.48,2.90,12.92,F,
2018,March,ALL India,6,,Miscellaneous,4.63,3.67,4.16,F,
2018,March,Manipur,6,,Miscellaneous,17.46,2.96,13.72,F,
2018,April,ALL India,6,,Miscellaneous,5.25,4.65,4.96,F,
2018,April,Manipur,6,,Miscellaneous,16.20,4.57,13.27,F,
2018,May,ALL India,6,,Miscellaneous,5.63,5.14,5.43,F,
2018,May,Manipur,6,,Miscellaneous,15.44,4.40,12.62,F,
2018,June,ALL India,6,,Miscellaneous,5.85,5.54,5.66,F,
2018,June,Manipur,6,,Miscellaneous,15.38,4.75,12.67,F,
2018,July,ALL India,6,,Miscellaneous,5.75,5.85,5.80,F,
2018,July,Manipur,6,,Miscellaneous,15.18,5.02,12.64,F,
2018,August,ALL India,6,,Miscellaneous,5.32,5.82,5.60,F,
2018,August,Manipur,6,,Miscellaneous,14.28,5.66,12.11,F,
2018,September,ALL India,6,,Miscellaneous,5.45,5.94,5.65,F,
2018,September,Manipur,6,,Miscellaneous,13.92,6.72,12.15,F,
2018,October,ALL India,6,,Miscellaneous,6.96,6.43,6.73,F,
2018,October,Manipur,6,,Miscellaneous,13.35,7.23,11.80,F,
2018,November,ALL India,6,,Miscellaneous,6.38,5.84,6.15,F,
2018,November,Manipur,6,,Miscellaneous,12.52,6.71,11.05,F,
2018,December,ALL India,6,,Miscellaneous,7.35,5.28,6.38,F,
2018,December,Manipur,6,,Miscellaneous,9.25,5.62,8.38,F,
2019,January,ALL India,6,,Miscellaneous,7.11,4.77,6.04,F,
2019,January,Manipur,6,,Miscellaneous,7.70,4.32,6.87,F,
2019,February,ALL India,6,,Miscellaneous,7.32,4.66,6.02,F,
2019,February,Manipur,6,,Miscellaneous,6.58,5.80,6.45,F,
2019,March,ALL India,6,,Miscellaneous,6.83,4.48,5.68,F,
2019,March,Manipur,6,,Miscellaneous,5.92,6.08,5.96,F,
2019,April,ALL India,6,,Miscellaneous,6.26,3.82,5.10,F,
2019,April,Manipur,6,,Miscellaneous,5.86,5.26,5.69,F,
2019,May,ALL India,6,,Miscellaneous,5.77,3.41,4.62,F,
2019,May,Manipur,6,,Miscellaneous,5.32,5.68,5.40,F,
2019,June,ALL India,6,,Miscellaneous,5.68,3.17,4.52,F,
2019,June,Manipur,6,,Miscellaneous,5.24,5.27,5.25,F,
2019,July,ALL India,6,,Miscellaneous,6.03,3.30,4.73,F,
2019,July,Manipur,6,,Miscellaneous,5.23,5.99,5.38,F,
2019,August,ALL India,6,,Miscellaneous,6.08,3.28,4.71,F,
2019,August,Manipur,6,,Miscellaneous,4.86,4.72,4.83,F,
2019,September,ALL India,6,,Miscellaneous,5.82,2.88,4.45,F,
2019,September,Manipur,6,,Miscellaneous,5.45,3.31,4.92,F,
2019,October,ALL India,6,,Miscellaneous,4.22,2.64,3.45,F,
2019,October,Manipur,6,,Miscellaneous,6.39,2.12,5.38,F,
2019,November,ALL India,6,,Miscellaneous,4.28,3.10,3.67,F,
2019,November,Manipur,6,,Miscellaneous,6.44,2.67,5.57,F,
2019,December,ALL India,6,,Miscellaneous,3.88,4.56,4.17,F,
2019,December,Manipur,6,,Miscellaneous,7.84,4.13,7.00,F,
2020,January,ALL India,6,,Miscellaneous,4.52,5.01,4.75,F,
2020,January,Manipur,6,,Miscellaneous,8.08,4.62,7.29,F,
2020,February,ALL India,6,,Miscellaneous,4.36,4.53,4.51,F,
2020,February,Manipur,6,,Miscellaneous,6.06,3.76,5.47,F,
2020,March,ALL India,6,,Miscellaneous,4.35,4.44,4.43,F,
2020,June,ALL India,6,,Miscellaneous,5.86,6.29,6.06,F,
2020,July,ALL India,6,,Miscellaneous,6.10,7.66,6.81,F,
2020,August,ALL India,6,,Miscellaneous,6.07,7.91,6.99,F,
2020,August,Manipur,6,,Miscellaneous,-5.05,12.44,-0.90,F,
2020,September,ALL India,6,,Miscellaneous,6.12,7.74,6.89,F,
2020,September,Manipur,6,,Miscellaneous,1.07,35.90,9.18,F,
2020,October,ALL India,6,,Miscellaneous,6.04,7.79,6.88,F,
2020,October,Manipur,6,,Miscellaneous,3.12,39.25,11.41,F,
2020,November,ALL India,6,,Miscellaneous,6.23,7.78,7.01,F,
2020,November,Manipur,6,,Miscellaneous,3.05,40.24,11.62,F,
2020,December,ALL India,6,,Miscellaneous,5.98,7.19,6.60,F,
2020,December,Manipur,6,,Miscellaneous,3.08,40.32,11.58,F,
2021,January,ALL India,6,,Miscellaneous,5.81,7.30,6.49,F,
2021,January,Manipur,6,,Miscellaneous,2.99,36.18,10.50,F,
2021,February,ALL India,6,,Miscellaneous,5.93,7.88,6.82,F,
2021,February,Manipur,6,,Miscellaneous,4.33,22.64,8.52,F,
2021,March,ALL India,6,,Miscellaneous,5.85,8.15,6.95,F,
2021,April,ALL India,6,,Miscellaneous,6.47,5.61,6.12,F,
2021,May,ALL India,6,,Miscellaneous,7.98,6.50,7.25,F,
2021,June,ALL India,6,,Miscellaneous,6.46,8.03,7.21,F,
2021,June,Manipur,6,,Miscellaneous,-3.55,35.33,5.39,F,
2021,July,ALL India,6,,Miscellaneous,6.41,7.04,6.71,F,
2021,July,Manipur,6,,Miscellaneous,0.06,9.25,2.60,F,
2021,August,ALL India,6,,Miscellaneous,6.25,6.58,6.40,F,
2021,August,Manipur,6,,Miscellaneous,7.10,19.62,10.39,F,
2021,September,ALL India,6,,Miscellaneous,6.16,6.70,6.38,F,
2021,September,Manipur,6,,Miscellaneous,-0.88,-2.08,-1.22,F,
2021,October,ALL India,6,,Miscellaneous,6.60,7.09,6.83,F,
2021,October,Manipur,6,,Miscellaneous,2.74,-3.25,1.02,F,
2021,November,ALL India,6,,Miscellaneous,6.44,7.08,6.75,F,
2021,November,Manipur,6,,Miscellaneous,7.35,-3.22,4.28,F,
2021,December,ALL India,6,,Miscellaneous,6.48,6.91,6.65,F,
2021,December,Manipur,6,,Miscellaneous,5.41,-3.31,2.90,F,
2022,January,ALL India,6,,Miscellaneous,6.32,6.80,6.55,F,
2022,January,Manipur,6,,Miscellaneous,4.64,-1.90,2.85,F,
2022,February,ALL India,6,,Miscellaneous,6.42,6.76,6.58,F,
2022,February,Manipur,6,,Miscellaneous,3.65,4.06,3.76,F,
2022,March,ALL India,6,,Miscellaneous,6.99,7.07,7.02,F,
2022,March,Manipur,6,,Miscellaneous,3.17,5.86,3.85,F,
2022,April,ALL India,6,,Miscellaneous,7.72,8.37,8.03,F,
2022,April,Manipur,6,,Miscellaneous,2.65,11.03,4.82,F,
2022,May,ALL India,6,,Miscellaneous,6.08,7.55,6.82,F,
2022,May,Manipur,6,,Miscellaneous,9.55,8.48,9.28,F,
2022,June,ALL India,6,,Miscellaneous,5.88,6.78,6.28,F,
2022,June,Manipur,6,,Miscellaneous,16.50,0.46,11.73,F,
2022,July,ALL India,6,,Miscellaneous,5.53,6.26,5.91,F,
2022,July,Manipur,6,,Miscellaneous,13.56,-0.80,9.36,F,
2022,August,ALL India,6,,Miscellaneous,5.70,6.30,5.95,F,
2022,August,Manipur,6,,Miscellaneous,12.54,-1.19,8.60,F,
2022,September,ALL India,6,,Miscellaneous,5.68,6.47,6.06,F,
2022,September,Manipur,6,,Miscellaneous,12.75,-1.66,8.57,F,
2022,October,ALL India,6,,Miscellaneous,5.59,6.24,5.90,F,
2022,October,Manipur,6,,Miscellaneous,5.84,-2.28,3.64,F,
2022,November,ALL India,6,,Miscellaneous,5.69,6.42,6.01,F,
2022,November,Manipur,6,,Miscellaneous,1.38,-3.38,0.11,F,
2022,December,ALL India,6,,Miscellaneous,5.72,6.59,6.17,F,
2022,December,Manipur,6,,Miscellaneous,2.68,-3.60,0.98,F,
2023,January,ALL India,6,,Miscellaneous,5.94,6.49,6.21,F,
2023,January,Manipur,6,,Miscellaneous,2.40,-2.45,1.09,F,
2023,February,ALL India,6,,Miscellaneous,5.98,6.34,6.12,F,
2023,February,Manipur,6,,Miscellaneous,2.19,1.71,2.08,F,
2023,March,ALL India,6,,Miscellaneous,5.70,5.85,5.77,F,
2023,March,Manipur,6,,Miscellaneous,2.23,1.65,2.07,F,
2023,April,ALL India,6,,Miscellaneous,5.11,4.78,4.92,F,
2023,April,Manipur,6,,Miscellaneous,4.74,-3.16,2.62,F,
2023,May,ALL India,6,,Miscellaneous,5.03,4.76,4.90,F,
2023,May,Manipur,6,,Miscellaneous,6.36,-0.61,4.49,F,
2023,June,ALL India,6,,Miscellaneous,5.26,5.13,5.19,F,
2023,June,Manipur,6,,Miscellaneous,3.11,1.03,2.58,F,
2023,July,ALL India,6,,Miscellaneous,5.18,4.98,5.05,F,
2023,July,Manipur,6,,Miscellaneous,1.95,2.06,1.99,F,
2023,August,ALL India,6,,Miscellaneous,4.98,4.84,4.91,F,
2023,August,Manipur,6,,Miscellaneous,2.00,3.16,2.32,F,
2023,September,ALL India,6,,Miscellaneous,4.91,4.58,4.77,F,
2023,September,Manipur,6,,Miscellaneous,2.84,5.47,3.57,F,
2023,October,ALL India,6,,Miscellaneous,4.60,4.32,4.46,F,
2023,October,Manipur,6,,Miscellaneous,2.21,5.72,3.08,F,
2023,November,ALL India,6,,Miscellaneous,4.52,4.18,4.38,F,
2023,November,Manipur,6,,Miscellaneous,2.51,5.89,3.40,F,
2023,December,ALL India,6,,Miscellaneous,4.27,3.92,4.07,F,
2023,December,Manipur,6,,Miscellaneous,2.87,6.29,3.76,F,
2024,January,ALL India,6,,Miscellaneous,3.91,3.73,3.82,F,
2024,January,Manipur,6,,Miscellaneous,3.23,6.95,4.19,F,
2024,February,ALL India,6,,Miscellaneous,3.67,3.54,3.63,F,
2024,February,Manipur,6,,Miscellaneous,3.81,6.51,4.51,F,
2024,March,ALL India,6,,Miscellaneous,3.54,3.53,3.50,F,
2024,March,Manipur,6,,Miscellaneous,4.00,6.37,4.60,F,
2024,April,ALL India,6,,Miscellaneous,3.63,3.45,3.54,F,
2024,April,Manipur,6,,Miscellaneous,0.80,6.07,2.13,F,
2024,May,ALL India,6,,Miscellaneous,3.57,3.32,3.41,F,
2024,May,Manipur,6,,Miscellaneous,-0.89,4.38,0.46,F,
2024,June,ALL India,6,,Miscellaneous,3.50,3.31,3.41,F,
2024,June,Manipur,6,,Miscellaneous,2.50,5.26,3.20,F,
2024,July,ALL India,6,,Miscellaneous,3.98,3.70,3.84,F,
2024,July,Manipur,6,,Miscellaneous,4.13,-0.11,3.01,F,
2024,August,ALL India,6,,Miscellaneous,3.92,3.86,3.89,F,
2024,August,Manipur,6,,Miscellaneous,5.05,0.28,3.79,F,
2024,September,ALL India,6,,Miscellaneous,4.02,4.09,4.05,F,
2024,September,Manipur,6,,Miscellaneous,4.45,-0.22,3.19,F,
2024,October,ALL India,6,,Miscellaneous,4.40,4.31,4.32,F,
2024,October,Manipur,6,,Miscellaneous,4.93,-0.11,3.62,F,
2024,November,ALL India,6,,Miscellaneous,4.33,4.24,4.26,F,
2024,November,Manipur,6,,Miscellaneous,4.39,0.33,3.28,F,
2024,December,ALL India,6,,Miscellaneous,4.26,4.12,4.19,F,
